day_succ,Status,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,curr1,curr2,curr3,curr4,curr5,curr6,goal,backers,pledged,duration,updates,comments,rewards,facebook_connected,facebook_friends,facebook_shares,has_video,creator_projects_created,creator_projects_backed,videos,images,words_description,words_risks_and_challenges,faqs,prj_prom,crt_suc_perc,usr_net_pg_rnk,usr_net_nodes,usr_net_tie,usr_net_bic,1f_plg,1f_bck,1prj_prom,2f_plg,2f_bck,2prj_prom,3f_plg,3f_bck,3prj_prom
3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0307552587,-0.1990620754,-0.1321489894,-2.8245868881,0.6547025152,-0.0632170388,-0.1786105903,1,5.9018182854,-0.1273327527,1,-0.2044518859,0,-0.2572658087,-0.672638512,-0.70532232,-0.2742355014,-0.3321085911,0,-0.5154235036,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0191673483,-0.1706543184,0.015392333,-0.1404980359,0.2937233103,-0.061340608,0.1608611688,1,-0.5750376235,-0.1139891636,0,-0.2044518859,-0.1643263052,-0.2572658087,0.1065812212,-0.4443121515,-0.3978076981,-0.3321085911,-0.2077943614,-0.5154235036,0.0794746134,-0.1245674694,-0.1254872776,-0.0781132405,0.276485045,-0.0765117182,-0.2650492466,0.1969432974,-0.0872244658,-0.2808881387,0.3606274863,-0.0969838405,-0.2587522448
32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0283850043,-0.1848581969,-0.075299374,0.3565554552,-0.6087247018,-0.0632170388,1.0095405665,1,-0.4947174091,-0.1202684996,1,-0.2044518859,0,-0.2572658087,-0.2830286454,-0.10946358,1.146844761,-0.3321085911,-0.2077943614,-0.5154235036,0.0794746134,-0.1245674694,-0.1975968283,0.1046965979,-0.1495812116,-0.1380917749,0.1567217313,-0.1936086389,-0.1474315176,-0.2808881387,-0.2156895479,-0.1522575797,-0.2587522448
22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0218009643,-0.1027913432,-0.0101007681,-0.5381408289,-0.6087247018,-0.0575877465,0.5003329278,1,-0.0155657853,-0.0578675975,1,-0.2044518859,0,0.8838742446,0.2039836878,0.7474053285,0.1685648702,0.6444623074,-0.2796828347,-0.5154235036,0.0794746134,-0.2125893098,-0.2697063791,-0.0781132405,-0.0184839019,-0.0696694896,-0.2650492466,-0.0676241434,-0.0872244658,-0.2808881387,-0.0634548597,-0.0842283623,-0.2587522448
30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0303602163,-0.1974838667,-0.1132076153,-0.1404980359,-0.6087247018,-0.0632170388,-1.1970258675,1,-0.6027342491,-0.1520576385,0,-0.2044518859,0,-0.2572658087,-0.4778335787,-0.4700697339,-0.4698914795,-0.3321085911,0,-0.5154235036,0,0,0,0,0.0142904255,-0.1449340034,0,-0.0046318956,-0.1474315176,0,-0.0525809533,-0.1522575797,0
7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.0218009643,-0.1769671533,-0.1001551476,-2.4269440952,-0.247745497,-0.0632170388,-1.1970258675,1,1.0521391336,-0.1261553772,1,0.1888652828,0,-0.2572658087,-0.672638512,-0.4700697339,-0.9023941681,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.0840325568,-0.1107228608,0,-0.105419492,-0.1173279917,0,-0.1395722038,-0.1267466231,0
17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0307552587,-0.0996349258,-0.0845406232,-0.1404980359,0.2937233103,-0.0594641772,-0.8575541085,1,0.0993752112,-0.1002531159,0,-0.2044518859,-0.1643263052,-0.2572658087,-0.2830286454,-0.5129990379,0.3951138975,-0.3321085911,-0.3515713081,-0.5154235036,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.1495812116,-0.1517762319,-0.2650492466,-0.1936086389,-0.1574660262,-0.2808881387,0.0344102971,-0.118242971,-0.2587522448
30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.0152169243,-0.1690761096,-0.1288221397,-0.1404980359,0.2937233103,-0.0538348849,-0.6878182289,1,-0.1166584689,-0.1426386344,1,-0.2044518859,0,-0.2572658087,1.275410821,0.8830619293,-0.7273335561,-0.3321085911,1.0143096859,-0.5154235036,1.4734970859,0.9316946154,1.244594186,0.6531261132,-0.2970656851,-0.1312495463,1.8438056431,-0.306994685,-0.1323797546,0.2223906386,-0.3026807984,-0.1352502753,-0.2587522448
19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.0323354283,-0.1248862653,-0.1130928964,-0.1404980359,-0.4282350994,-0.0632170388,-0.6878182289,1,-0.4213213511,-0.1100645785,1,0.1888652828,-0.1643263052,-0.2572658087,-0.672638512,-0.3790596093,-0.1300679385,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.1004197205,-0.1107228608,0,-0.0802225929,-0.107293483,0,-0.1178243912,-0.118242971,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.0336522363,-0.2101095365,-0.1338570272,-1.5322478111,-0.0672558945,-0.0594641772,-0.0088747108,0,0,-0.1457783024,1,0.5821824516,0.0582944499,-0.2572658087,1.0806058877,-0.2451201807,-0.0682818402,-0.3321085911,-0.2796828347,-0.5154235036,0.0794746134,-0.2125893098,-0.2697063791,-0.0781132405,0.047064753,-0.165460689,-0.2650492466,-0.0424272442,-0.1675005349,-0.2808881387,-0.0852026723,-0.169264884,-0.2587522448
30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0316770243,-0.2132659539,-0.1397969197,-0.1404980359,1.1961713225,-0.0632170388,-0.0088747108,1,-0.1706668889,-0.1214458752,0,-0.2044518859,-0.1643263052,-0.2572658087,-0.4778335787,1.0959912773,-0.3257239167,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.179145146,0,-0.306994685,-0.1725177892,0,-0.3135547047,-0.1735167101,0
21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0152169243,-0.2148441626,-0.1401665697,-1.03519432,-0.6087247018,-0.0632170388,-0.8575541085,1,0.3694173113,-0.1551973065,0,-0.2044518859,0,-0.2572658087,-0.3804311121,-0.9388577339,1.1159517118,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.1723029175,0,-0.3195931345,-0.1725177892,0,-0.324428611,-0.1735167101,0
16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0343106403,-0.1627632747,-0.1274964985,-0.1404980359,-0.247745497,-0.0632170388,-0.1786105903,1,0.3375661918,-0.1179137486,1,-0.2044518859,0,-0.2572658087,-0.5752360454,-0.4666353896,0.6010675587,-0.3321085911,0,-0.5154235036,0,0,0,0,0.2437107176,-0.1517762319,0,0.1087541505,-0.1574660262,0,0.0452842034,-0.1607612318,0
22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0311503011,-0.1817017794,-0.1017357198,-0.1404980359,-0.247745497,-0.061340608,-0.3483464699,0,0,-0.1241930847,0,-0.2044518859,0,-0.2572658087,-0.672638512,-1.0745143347,-1.1701339277,-0.3321085911,0,-0.5154235036,0,0,0,0,0.1453877353,-0.1449340034,0,0.0331634531,-0.1524487719,0,-0.0199592344,-0.1565094058,0
30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0440394359,-0.1722325271,-0.1206388543,-0.1404980359,-0.6087247018,-0.0538348849,-1.027289988,1,-0.3991640506,-0.1285101282,1,-0.2044518859,0,-0.2572658087,-0.2830286454,-0.6469384665,0.5186860943,1.6210332059,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.1175650893,0,-0.3195931345,-0.1323797546,0,-0.3135547047,-0.1352502753,0
10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0336522363,-0.2116877452,-0.1397969197,-2.1287120005,-0.4282350994,-0.0632170388,-1.1970258675,1,0.4331195503,-0.1449933854,0,-0.2044518859,-0.1643263052,-0.2572658087,-0.672638512,-0.8684536753,-1.0156686817,-0.3321085911,-0.2077943614,-0.5154235036,0.0794746134,-0.036545629,-0.0533777269,-0.2609230789,-0.3134528488,-0.1723029175,-0.2650492466,-0.3195931345,-0.1675005349,0.725669416,-0.2918068921,-0.1607612318,-0.2587522448
25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0244345803,-0.0491322466,-0.003408829,-0.1404980359,0.1132337079,-0.0519584541,0.6700688074,1,0.093835886,-0.0951511554,1,-0.2044518859,0,-0.2572658087,0.5935935544,1.0530619733,1.6411335479,0.6444623074,1.4456405261,-0.5154235036,1.4734970859,2.0759785406,0.9561559831,1.01874579,0.276485045,-0.0149316615,1.0002636872,0.1717463983,-0.0470864312,0.725669416,0.1105276413,-0.0587174057,0.5803953381
30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0158753283,-0.0649143338,-0.1062989849,-0.1404980359,-0.6087247018,-0.0444527311,-0.0088747108,1,-0.2551415972,-0.05982989,1,-0.2044518859,-0.1643263052,-0.2572658087,0.5935935544,-0.3447161661,0.467197679,-0.3321085911,-0.135905888,-0.5154235036,0.0794746134,-0.036545629,-0.1254872776,0.1046965979,-0.1659683754,0.1287551375,0.5784927093,-0.1684117398,0.1235002156,0.2223906386,-0.1721939227,0.1156074639,-0.2587522448
25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0020488442,0.1544566789,0.2612350531,-0.2399087342,0.6547025152,-0.0482055926,-0.5180823494,0,0,-0.0056706165,1,-0.2044518859,0,-0.2572658087,0.983203421,1.6094257536,1.4660729358,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.1331940479,0.0192794811,0,-0.1432148407,0.0131206206,0,-0.1613200164,-0.0034436666,0
30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0204841563,-0.1895928231,-0.1226528093,-0.1404980359,0.1132337079,-0.0632170388,0.6700688074,1,0.7544004079,0.0908741755,0,-0.2044518859,0,-0.2572658087,-0.5752360454,0.1961930647,-0.552272944,-0.3321085911,-0.2796828347,-0.5154235036,0.0794746134,-0.2125893098,-0.2697063791,-0.2609230789,-0.2642913577,-0.1380917749,0.1567217313,-0.2817977859,-0.1424142633,-0.2808881387,-0.2918068921,-0.1480057536,-0.2587522448
33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.096711756,0.703673315,1.2884923069,1.3506624375,0.4742129128,-0.0500820234,1.179276446,0,0,1.7835477029,1,-0.2044518859,0,-0.2572658087,2.0546305542,2.6105371236,0.1891602363,1.6210332059,4.1055140406,-0.5154235036,2.1705083222,4.1004808698,4.9942908233,1.3843654668,-0.1004197205,0.279284165,0.1567217313,-0.105419492,0.1987590303,1.2289481933,-0.1069504849,0.1921403335,1.419542921
30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0329938323,-0.2037967016,-0.1370436648,-0.1404980359,0.2937233103,-0.0538348849,0.1608611688,1,0.0162853342,-0.1218383337,1,-0.2044518859,0,-0.2572658087,-0.672638512,0.0124556435,0.137671821,-0.3321085911,-0.3515713081,-0.5154235036,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.3134528488,-0.1723029175,-0.2650492466,-0.2188055381,-0.1424142633,-0.2808881387,-0.2374373606,-0.1480057536,-0.2587522448
20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0343106403,-0.1927492405,-0.1320215239,-0.1404980359,0.4742129128,-0.0632170388,-1.3667617471,1,0.2157010389,-0.1226232507,0,0.1888652828,0,-0.2572658087,-0.672638512,-1.0556254409,-0.3257239167,0.1561768582,0,-0.5154235036,0,0,0,0,0.0962262441,-0.165460689,0,-0.0046318956,-0.1675005349,0,-0.0525809533,-0.169264884,0
17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0218009643,-0.1027913432,-0.0804999666,-1.4328371129,-0.6087247018,-0.0594641772,-0.0088747108,1,-0.3049955234,-0.0684639771,1,-0.2044518859,0.0026392611,-0.2572658087,-0.672638512,-0.5542111698,-0.8406080697,0.1561768582,-0.135905888,2.1658445239,0.7764858497,-0.036545629,-0.1254872776,0.2875064363,-0.1495812116,-0.0901961752,0.1567217313,-0.1432148407,-0.0771899571,-0.2808881387,-0.1721939227,-0.0927320144,-0.2587522448
16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0244345803,-0.2022184929,-0.1162285478,-1.5322478111,-0.0672558945,-0.0632170388,-0.1786105903,1,-0.469790446,-0.1347894643,1,-0.2044518859,0,-0.2572658087,-0.672638512,-0.4271404298,1.157142444,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.2806785214,-0.1517762319,0,-0.2188055381,-0.1524487719,0,-0.2374373606,-0.1565094058,0
9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0303602163,-0.2132659539,-0.139733187,-2.2281226987,-0.6087247018,-0.0632170388,0.1608611688,1,-0.087577012,-0.1559822235,0,-0.2044518859,0,-0.2572658087,0.3987886211,-0.3893626423,-0.3978076981,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.2970656851,-0.165460689,0,-0.306994685,-0.1675005349,0,-0.3135547047,-0.1650130579,0
25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0323354283,-0.1454029788,-0.1128379653,-0.6375515271,-0.6087247018,-0.0632170388,-0.0088747108,0,0,-0.0547279295,0,-0.2044518859,0,-0.2572658087,-0.672638512,-0.6486556387,-0.0682818402,-0.3321085911,-0.2077943614,-0.5154235036,0.0794746134,-0.1245674694,-0.1975968283,0.1046965979,-0.0840325568,-0.1380917749,0.1567217313,-0.1306163912,-0.1424142633,0.2223906386,-0.0960765786,-0.1395021014,-0.2587522448
15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0283850043,-0.1580286486,-0.0679063747,-1.1346050182,-0.4282350994,-0.0632170388,-0.0088747108,1,0.9939762198,-0.0794528152,1,-0.2044518859,1.0600878482,-0.2572658087,-0.0882237121,0.8813447571,0.2097556024,-0.3321085911,0.0078710587,1.7368416395,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.2806785214,-0.1175650893,-0.2650492466,-0.2943962354,-0.1323797546,-0.2808881387,-0.2591851732,-0.1139911449,-0.2587522448
20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0323354283,-0.2164223714,-0.140243049,-1.1346050182,-0.4282350994,-0.0632170388,-0.8575541085,0,0,-0.1559822235,1,-0.2044518859,0,-0.2572658087,-0.672638512,-0.8323930599,-0.7994173375,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.179145146,0,-0.3195931345,-0.1775350435,0,-0.324428611,-0.1777685362,0
30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0297018123,-0.2132659539,-0.1391595922,-0.1404980359,-0.6087247018,-0.0632170388,-0.0088747108,1,0.642229074,-0.1391065078,0,0.5821824516,-0.219981494,-0.2572658087,-0.672638512,-0.8049183053,-0.6037613593,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.1723029175,0,-0.3195931345,-0.1725177892,0,-0.324428611,-0.1735167101,0
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0177032758,0.9340917888,1.2308524054,0.0583233605,4.9864529736,1.6987514556,-0.0088747108,0,0,-0.0712111867,1,4.9086713081,-0.1086711164,5.448434458,5.3663144202,1.6214459587,2.4855435588,-0.3321085911,0.9424212125,-0.5154235036,0.0794746134,0.6676290942,0.6677177803,0.4703162747,2.0462987265,2.7766975756,1.8438056431,1.6709618957,2.1956262486,-0.2808881387,1.5023876485,1.9353890296,1.419542921
20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0347056827,-0.2116877452,-0.1394017767,-1.1346050182,0.6547025152,-0.0632170388,-0.0088747108,1,-0.5154898783,-0.1497028874,1,0.1888652828,-0.1643263052,-0.2572658087,0.6909960211,-0.4425949793,-0.6552497746,-0.3321085911,0,2.1658445239,0,0,0,0,0.0142904255,-0.165460689,0,-0.0676241434,-0.1675005349,0,-0.1069504849,-0.169264884,0
19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0316770243,-0.0996349258,-0.1030231214,-0.1404980359,0.1132337079,-0.0632170388,-0.5180823494,1,0.31402406,-0.0971134479,1,-0.2044518859,0,-0.2572658087,-0.2830286454,-0.3275444445,0.2200532855,-0.3321085911,0,-0.5154235036,0,0,0,0,0.1453877353,-0.0149316615,0,0.0835572513,-0.0470864312,0,0.0344102971,-0.0629692318,0
26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.0271340367,0.0581859467,-0.0610104909,-0.1404980359,-0.0672558945,-0.0575877465,0.6700688074,1,0.8194874781,0.1038253061,1,-0.2044518859,0,-0.2572658087,0.5935935544,0.7353851234,-0.5213798948,0.1561768582,1.9488598396,-0.5154235036,1.4734970859,1.5478474982,2.8310043018,1.01874579,-0.1495812116,-0.0559850326,-0.2650492466,-0.1810101894,-0.0621381942,-0.2808881387,-0.1721939227,-0.071472884,-0.2587522448
16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0257513883,-0.1027913432,-0.040106148,-0.1404980359,1.5571505274,-0.0632170388,0.3305970483,0,0,-0.0331427118,1,-0.2044518859,0,0.8838742446,1.9572280875,3.0020523764,1.6308358648,-0.3321085911,-0.135905888,-0.5154235036,0.0794746134,0.0514762114,-0.0533777269,0.1046965979,0.2273235539,0.0808595378,-0.2650492466,0.0961557009,0.0231551292,0.725669416,0.0452842034,0.0008081595,-0.2587522448
30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0007320362,-0.2085313278,-0.1393380439,-0.1404980359,-0.4282350994,-0.0632170388,0.3305970483,0,0,-0.154019931,1,0.1888652828,0.0026392611,-0.2572658087,-0.672638512,-0.8821910526,-0.8715011189,-0.3321085911,-0.3515713081,-0.5154235036,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.3134528488,-0.1380917749,0.1567217313,-0.3195931345,-0.1474315176,-0.2808881387,-0.324428611,-0.1522575797,-0.2587522448
21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0501230889,-0.2116877452,-0.0760641671,-1.03519432,-0.6087247018,-0.0632170388,-0.3483464699,0,0,-0.155589765,0,0.1888652828,0,-0.2572658087,-0.1856261788,-0.652089983,-0.8715011189,-0.3321085911,-0.3515713081,-0.5154235036,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.3134528488,-0.165460689,0.1567217313,-0.3195931345,-0.1624832805,-0.2808881387,-0.324428611,-0.1650130579,-0.2587522448
25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0303602163,-0.023880907,-0.0875105694,-0.1404980359,1.7376401298,-0.0632170388,-0.0088747108,1,1.3955772917,0.1838868409,1,0.1888652828,0.5591911491,-0.2572658087,-0.5752360454,-0.4202717412,-0.212449403,2.5976041045,0.5829788457,-0.5154235036,0.0794746134,0.6676290942,0.3792795774,1.01874579,-0.0840325568,-0.1380917749,0.1567217313,-0.105419492,-0.1373970089,-0.2808881387,-0.0960765786,-0.1224947971,-0.2587522448
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.096711756,18.1302540514,3.0565025983,-0.0410873377,1.7376401298,0.6441973621,0.5003329278,0,0,3.7635008551,1,0.1888652828,0,-0.2572658087,3.0286552207,1.4600317755,0.1582671871,6.9921731478,-0.0640174146,-0.5154235036,2.1705083222,0.0514762114,-0.2697063791,-0.0781132405,1.3580378504,31.1993148564,0.5784927093,0.9654487205,22.83661051,0.2223906386,1.1326748341,25.7923852103,0.5803953381
30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0283850043,-0.2101095365,-0.1379486699,-0.1404980359,-0.6087247018,-0.0632170388,0.1608611688,0,0,-0.1363592983,1,-0.2044518859,0,-0.2572658087,-0.4778335787,0.0227586764,-0.8097150205,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.2642913577,-0.1449340034,0,-0.2817977859,-0.1524487719,0,-0.2918068921,-0.1565094058,0
