day_succ,Status,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,curr1,curr2,curr3,curr4,curr5,curr6,goal,backers,pledged,duration,updates,comments,rewards,facebook_connected,facebook_friends,facebook_shares,has_video,creator_projects_created,creator_projects_backed,videos,images,words_description,words_risks_and_challenges,faqs,prj_prom,crt_suc_perc,usr_net_pg_rnk,usr_net_nodes,usr_net_tie,usr_net_bic,1f_plg,1f_bck,1prj_prom,2f_plg,2f_bck,2prj_prom,3f_plg,3f_bck,3prj_prom
30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0345740019,-0.2164223714,-0.1400518507,-0.1404980359,-0.4282350994,-0.0594641772,0.1608611688,1,0.1880044133,-0.1461707609,0,-0.2044518859,0,-0.2572658087,0.3987886211,-0.3395646496,-0.717035873,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.2151298665,-0.1723029175,0,-0.2440024372,-0.1725177892,0,-0.2591851732,-0.1735167101,0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0308713559,5.5471958906,1.8459117082,0.5553768516,0.4742129128,0.2201240077,0.5003329278,1,0.1589229563,0.8416472935,1,-0.2044518859,0,-0.2572658087,1.4702157543,0.6958901637,0.1788625533,2.5976041045,2.3801906798,-0.5154235036,3.5645307947,3.3082843062,2.1820183453,6.1374212658,1.7841041071,11.3500099138,4.3744315108,1.9229308869,11.1564424593,7.2682935213,1.7851092125,10.1626725102,1.419542921
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0343106403,0.0092614762,-0.0179653897,-1.6316585094,1.5571505274,0.0174694844,1.3490123255,1,0.9538161126,-0.0610072656,1,1.7621339579,1.3940189809,7.7307145647,1.1780083543,-0.4958273163,-0.8097150205,0.1561768582,-0.135905888,-0.5154235036,0.7764858497,-0.036545629,-0.1975968283,-0.0781132405,6.4052842755,0.1971774227,-0.2650492466,6.9371138113,0.1736727587,-0.2808881387,7.4286665858,0.1623775509,0.5803953381
13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0323354283,-0.1801235707,-0.1144950169,-1.7310692076,-0.0672558945,-0.0632170388,-1.1970258675,1,1.215549225,-0.0747433132,1,-0.2044518859,0,-0.2572658087,-0.672638512,-0.6881505984,-0.8200127036,-0.3321085911,-0.3515713081,-0.5154235036,-0.6175366228,-0.3886329906,-0.4139254805,-0.4437329174,-0.1495812116,-0.165460689,-0.2650492466,0.007966554,-0.1574660262,-0.2808881387,-0.041707047,-0.1565094058,0.5803953381
30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0270681963,-0.2037967016,-0.1358327425,-0.1404980359,-0.6087247018,-0.061340608,-1.3667617471,1,5.7716441448,-0.1128117881,1,-0.2044518859,-0.1643263052,-0.2572658087,-0.672638512,-0.9354233896,-1.0362640479,-0.3321085911,-0.135905888,-0.5154235036,0.0794746134,0.0514762114,-0.0533777269,-0.0781132405,-0.2970656851,-0.165460689,-0.2650492466,-0.306994685,-0.1675005349,0.2223906386,-0.3135547047,-0.169264884,-0.2587522448
44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0479898599,-0.2164223714,-0.140243049,1.2512517392,-0.4282350994,-0.0632170388,-0.8575541085,0,0,-0.1559822235,1,-0.2044518859,0,-0.2572658087,-0.672638512,-0.6332010892,-0.6140590424,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.179145146,0,-0.3195931345,-0.1775350435,0,-0.324428611,-0.1777685362,0
22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0283850043,0.1086886259,-0.0550578518,-0.1404980359,-0.247745497,-0.0632170388,0.3305970483,1,1.8885772283,0.2031173076,1,-0.2044518859,-0.219981494,2.0250142979,-0.3804311121,0.1515465885,-0.6964405069,-0.3321085911,0.9424212125,-0.5154235036,0.0794746134,1.283781977,1.3888132875,0.8359359516,-0.1495812116,-0.0765117182,0.1567217313,-0.105419492,-0.0822072115,1.7322269706,-0.0960765786,-0.071472884,-0.2587522448
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0020488442,1.5795791572,0.7099263783,-1.7310692076,1.3766609249,3.3124819191,-1.1970258675,0,0,-0.0154820791,1,3.7287198018,1.2827086034,0.8838742446,2.0546305542,0.2528597461,0.6113652418,-0.3321085911,0,0,0,0,0,0,1.8168784345,4.6856793332,0,1.406394455,3.5703539315,0,1.2414138972,3.1556631169,0
30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0440394359,-0.2037967016,-0.1252785987,-0.1404980359,-0.4282350994,-0.061340608,-0.3483464699,1,1.6891615236,-0.0366748383,1,-0.2044518859,0,-0.2572658087,1.0806058877,1.9408399807,1.2292262254,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.1586184604,0,-0.3195931345,-0.1624832805,0,-0.324428611,-0.1607612318,0
30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.0283850043,-0.1280426828,-0.1225253437,-0.1404980359,-0.0672558945,-0.0500820234,0.5003329278,0,0,-0.1132042466,1,-0.2044518859,-0.1086711164,5.448434458,1.3728132876,1.3432640685,0.6216629249,1.1327477567,-0.0640174146,-0.5154235036,0.0794746134,0.1394980518,-0.0533777269,-0.2609230789,-0.1495812116,-0.02177389,1.0002636872,-0.1558132903,-0.0370519226,-0.2808881387,-0.1504461101,-0.0374582753,0.5803953381
30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0045351958,-0.1454029788,-0.0503033884,-0.1404980359,-0.4282350994,-0.0538348849,-0.0088747108,0,0,0.0163070597,1,-0.2044518859,0,-0.2572658087,1.0806058877,1.6162944422,-0.2948308675,0.1561768582,-0.135905888,-0.5154235036,0.0794746134,-0.036545629,-0.1975968283,0.1046965979,-0.1659683754,-0.0833539467,0.5784927093,-0.1936086389,-0.0922417201,-0.2808881387,-0.2048156416,-0.0927320144,-0.2587522448
45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0283850043,-0.2132659539,-0.1401028369,1.3506624375,2.8205777444,-0.0632170388,-0.1786105903,1,-0.4642511209,-0.1485255119,1,0.1888652828,-0.1643263052,-0.2572658087,-0.2830286454,-0.4632010452,0.30243475,-0.3321085911,-0.3515713081,-0.5154235036,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.3134528488,-0.179145146,-0.2650492466,-0.3195931345,-0.1775350435,-0.2808881387,-0.324428611,-0.1777685362,-0.2587522448
30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0343843816,-0.2101095365,-0.1400773438,-0.1404980359,0.4742129128,-0.061340608,-0.5180823494,0,0,-0.1434235514,1,-0.2044518859,0,-0.2572658087,-0.672638512,-0.7465344519,-0.9538825834,-0.3321085911,-0.3515713081,-0.5154235036,-0.6175366228,-0.2125893098,-0.2697063791,-0.2609230789,-0.3134528488,-0.179145146,-0.2650492466,-0.3195931345,-0.1775350435,-0.2808881387,-0.324428611,-0.1777685362,-0.2587522448
30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0020488442,-0.2085313278,-0.1381016285,-0.1404980359,-0.247745497,-0.0632170388,0.1608611688,1,-0.5528803229,-0.1512727215,1,-0.2044518859,-0.1643263052,-0.2572658087,1.6650206876,-0.3533020269,1.9500640397,-0.3321085911,-0.2796828347,-0.5154235036,0.0794746134,-0.2125893098,-0.2697063791,-0.0781132405,-0.3134528488,-0.165460689,-0.2650492466,-0.3195931345,-0.1675005349,-0.2808881387,-0.324428611,-0.169264884,-0.2587522448
19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0316770243,-0.1248862653,-0.1049988368,-0.1404980359,-0.6087247018,-0.0632170388,-0.5180823494,0,0,-0.0629695581,1,-0.2044518859,0,-0.2572658087,-0.672638512,-0.8821910526,-0.5213798948,-0.3321085911,-0.2796828347,-0.5154235036,0.0794746134,-0.2125893098,-0.2697063791,-0.0781132405,-0.0184839019,-0.1244073178,0.1567217313,-0.0802225929,-0.1273625003,-0.2808881387,-0.0634548597,-0.1267466231,-0.2587522448
30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0283850043,-0.2148441626,-0.1402303024,-0.1404980359,-0.6087247018,-0.0632170388,-0.6878182289,1,1.0327514957,-0.1536274725,1,0.1888652828,-0.1643263052,-0.2572658087,-0.672638512,-0.5902717852,-0.2639378183,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.179145146,0,-0.3195931345,-0.1775350435,0,-0.324428611,-0.1777685362,0
18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0315058393,-0.1454029788,-0.1044889747,-0.6375515271,-0.247745497,-0.0575877465,-1.1970258675,1,1.0964537347,-0.0786678982,1,-0.2044518859,-0.1643263052,-0.2572658087,-0.3804311121,0.5602335629,-0.8303103867,-0.3321085911,-0.3515713081,-0.5154235036,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.2642913577,-0.1723029175,-0.2650492466,-0.2440024372,-0.1624832805,-0.2808881387,-0.2156895479,-0.1607612318,-0.2587522448
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0283850043,0.0313563984,0.0173807949,-0.1404980359,1.0156817201,0.0850209922,3.38584288,1,0.6810043499,0.0724286258,1,-0.2044518859,-0.1643263052,-0.2572658087,2.931252754,0.2562940904,-0.4389984304,0.1561768582,-0.135905888,-0.5154235036,0.0794746134,-0.036545629,-0.1254872776,0.2875064363,1.6202324699,0.0192794811,0.1567217313,1.519780501,0.1335347242,0.2223906386,1.3175312413,0.1113556378,-0.2587522448
40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.0323354283,-0.1832799882,-0.1134115601,1.0524303428,-0.4282350994,-0.061340608,-1.027289988,0,0,-0.1069249105,0,-0.2044518859,-0.219981494,-0.2572658087,-0.672638512,-0.7413829354,-0.8200127036,-0.3321085911,-0.2796828347,-0.5154235036,0.0794746134,-0.2125893098,-0.3418159298,-0.0781132405,-0.3134528488,-0.179145146,-0.2650492466,-0.3195931345,-0.1775350435,-0.2808881387,-0.324428611,-0.1777685362,-0.2587522448
32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0152169243,-0.2116877452,-0.1393380439,0.0583233605,-0.6087247018,-0.0632170388,0.5003329278,1,0.7571700704,-0.1084947445,1,0.9754996204,-0.1643263052,-0.2572658087,1.0806058877,-0.5524939976,-0.7376312391,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.1723029175,0,-0.3195931345,-0.1725177892,0,-0.324428611,-0.1735167101,0
30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0316770243,-0.2132659539,-0.1401155835,-0.1404980359,-0.6087247018,-0.0632170388,-0.5180823494,1,-0.2620657536,-0.1434235514,1,0.5821824516,0.0582944499,-0.2572658087,-0.4778335787,-0.1884534994,-1.0259663648,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.179145146,0,-0.3195931345,-0.1775350435,0,-0.324428611,-0.1777685362,0
50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0343106403,-0.2053749103,-0.1368652131,1.8477159286,-0.6087247018,-0.0632170388,0.1608611688,1,-0.2745292351,-0.1300799622,1,0.1888652828,-0.1643263052,-0.2572658087,-0.672638512,-0.7722920343,-0.4595937965,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.1823555391,-0.165460689,0,-0.2188055381,-0.1675005349,0,-0.2374373606,-0.169264884,0
29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0218009643,-0.0207244895,-0.0041226359,-0.2399087342,0.6547025152,-0.0519584541,-0.0088747108,1,-0.1374309382,0.0696814162,1,-0.2044518859,-0.1086711164,-0.2572658087,0.8858009544,-0.1815848108,1.3836914713,-0.3321085911,0.2954249522,0.8252105102,0.7764858497,0.403563573,0.235060476,1.2015556284,-0.2315170302,-0.1244073178,0.5784927093,-0.2062070885,-0.1123107374,0.2223906386,-0.1939417353,-0.1139911449,0.5803953381
2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0283850043,0.5505870688,0.199414283,-0.2399087342,0.1132337079,-0.0069241156,-0.3483464699,0,0,-0.0280407512,1,-0.2044518859,0.0026392611,-0.2572658087,1.275410821,1.3175064861,2.351673679,-0.3321085911,3.6022947271,-0.5154235036,2.8675195584,4.5405900718,3.552099809,5.9546114273,1.0630689035,0.3545486787,3.1091185769,1.1166301152,0.3492766598,1.2289481933,1.1870443656,0.3664652031,1.419542921
24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0086328842,0.1970683145,0.2220011706,-0.1404980359,0.8351921176,-0.0106769772,1.8582199642,0,0,0.2933827635,1,-0.2044518859,0,0.8838742446,2.6390453541,0.0416475702,0.9408910997,4.5507459015,0.2954249522,-0.5154235036,0.0794746134,0.3155417326,0.3792795774,0.2875064363,-0.1168068842,0.0124372526,1.4220346652,-0.105419492,0.0131206206,0.2223906386,-0.0960765786,0.0008081595,-0.2587522448
14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0152169243,-0.0728053774,0.0589090565,-0.8363729235,-0.247745497,-0.0632170388,1.5187482051,0,0,0.0853797564,1,-0.2044518859,0,-0.2572658087,0.2039836878,0.2013445812,0.3127324331,-0.3321085911,-0.0640174146,-0.5154235036,0.7764858497,0.1394980518,0.0187318238,0.4703162747,0.0142904255,0.0124372526,0.1567217313,0.234738646,0.0432241465,-0.2808881387,0.2953840485,0.0518300726,-0.2587522448
40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0316770243,-0.2132659539,-0.1400773438,0.8536089463,-0.247745497,-0.0632170388,0.1608611688,1,-0.396394388,-0.1559822235,0,-0.2044518859,0,-0.2572658087,-0.672638512,-0.715625353,-0.1197702555,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.179145146,0,-0.3195931345,-0.1775350435,0,-0.324428611,-0.1777685362,0
30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0086328842,-0.2148441626,-0.1326588514,-0.1404980359,-0.6087247018,-0.0632170388,-0.3483464699,1,-0.1457399258,-0.1469556779,1,-0.2044518859,0,-0.2572658087,-0.672638512,-0.4649182174,-0.3051285506,-0.3321085911,-0.2796828347,-0.5154235036,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.3134528488,-0.179145146,0.1567217313,-0.2817977859,-0.1675005349,0.2223906386,-0.2918068921,-0.169264884,-0.2587522448
8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0244345803,0.1607695138,0.0392666221,2.8418229109,0.4742129128,-0.0575877465,0.3305970483,1,0.6630015432,0.0025710121,1,-0.2044518859,-0.1643263052,-0.2572658087,0.6909960211,1.092556933,-0.5728683101,-0.3321085911,2.5239676266,-0.5154235036,7.0495869759,3.5723498274,4.2731953162,0.8359359516,0.276485045,0.1698085086,0.1567217313,0.3481246921,0.2238453019,8.274851076,0.3606274863,0.2516658987,3.0978380869
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0329938323,-0.1075259694,-0.0691427901,1.3506624375,0.1132337079,-0.0557113157,2.8766352414,1,0.2087768825,0.0335752339,1,-0.2044518859,0.0026392611,-0.2572658087,1.0806058877,1.1578094751,3.031320761,3.574175003,-0.135905888,-0.5154235036,0.0794746134,-0.1245674694,-0.1975968283,-0.0781132405,2.8656569124,-0.0080894329,-0.2650492466,2.2000967772,-0.0320346683,-0.2808881387,1.8503526504,-0.0459619275,-0.2587522448
45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0283850043,-0.2037967016,-0.1387517026,1.3506624375,-0.6087247018,-0.0632170388,-0.8575541085,1,0.1533836312,-0.1375366738,1,-0.2044518859,0,-0.2572658087,-0.672638512,-0.5318879317,0.3539231653,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.165460689,0,-0.3195931345,-0.1624832805,0,-0.324428611,-0.1650130579,0
30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0191673483,-0.2085313278,-0.137859444,-0.1404980359,-0.6087247018,-0.0632170388,-1.027289988,1,2.4078889593,-0.1473481364,0,-0.2044518859,0,-0.2572658087,-0.672638512,-0.0957262027,-0.8715011189,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.165460689,0,-0.3195931345,-0.1675005349,0,-0.324428611,-0.169264884,0
30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0323354283,-0.2116877452,-0.1399243852,-0.1404980359,-0.6087247018,-0.0594641772,-1.3667617471,1,-0.5902707676,-0.155589765,0,-0.2044518859,0,-0.2572658087,-0.1856261788,-0.4460293236,-0.1712586708,0.1561768582,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.1723029175,0,-0.3195931345,-0.1675005349,0,-0.324428611,-0.169264884,0
22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0218009643,-0.1974838667,-0.1321999756,-0.9357836218,-0.6087247018,-0.0632170388,-0.0088747108,0,0,-0.1504878044,1,-0.2044518859,-0.1086711164,-0.2572658087,0.0091787545,-0.811786994,0.0758857227,-0.3321085911,-0.135905888,2.1658445239,0.7764858497,-0.1245674694,-0.1975968283,-0.0781132405,-0.2642913577,-0.1449340034,0.1567217313,-0.2817977859,-0.1524487719,-0.2808881387,-0.2918068921,-0.1565094058,-0.2587522448
60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0273684285,-0.2116877452,-0.1399116387,2.8418229109,-0.6087247018,-0.0594641772,-0.5180823494,1,1.0853750844,-0.1551973065,0,-0.2044518859,0,-0.2572658087,-0.4778335787,-0.4065343639,-0.5316775779,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.2970656851,-0.165460689,0,-0.306994685,-0.1675005349,0,-0.3135547047,-0.169264884,0
45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0290434083,-0.2085313278,-0.1382673337,1.3506624375,-0.6087247018,-0.061340608,-0.1786105903,1,-0.0031023037,-0.1402838833,1,-0.2044518859,0.0582944499,-0.2572658087,-0.672638512,-0.7568374848,-0.6964405069,-0.3321085911,-0.3515713081,0.8252105102,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.2806785214,-0.1723029175,-0.2650492466,-0.2943962354,-0.1675005349,-0.2808881387,-0.3026807984,-0.169264884,-0.2587522448
30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0020488442,-0.2116877452,-0.1352081615,-0.1404980359,-0.6087247018,-0.0632170388,-0.6878182289,0,0,-0.1037852425,0,-0.2044518859,0,-0.2572658087,-0.672638512,-0.2210797705,-0.7788219714,2.5976041045,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.179145146,0,-0.3195931345,-0.1675005349,0,-0.3135547047,-0.169264884,0
47,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0344423211,-0.1690761096,-0.1346218202,1.8477159286,-0.247745497,-0.0632170388,-0.5180823494,0,0,-0.1006455745,1,-0.2044518859,0,-0.2572658087,-0.672638512,-0.7705748621,-0.6037613593,-0.3321085911,-0.3515713081,-0.5154235036,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.2151298665,-0.165460689,-0.2650492466,-0.0928210425,-0.1524487719,-0.2808881387,-0.074328766,-0.1565094058,-0.2587522448
30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.096711756,-0.0396629942,-0.0645667785,-0.1404980359,1.5571505274,-0.0482055926,-0.3483464699,1,-0.641509525,-0.0810226493,1,-0.2044518859,0.0582944499,-0.2572658087,2.6390453541,0.3490213871,-0.037388791,-0.3321085911,0.654867319,2.1658445239,2.1705083222,0.9316946154,0.739827331,0.2875064363,-0.2806785214,-0.0149316615,1.0002636872,-0.2943962354,0.0131206206,0.2223906386,-0.3026807984,0.0433264204,2.258690504
30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0250929843,-0.0617579164,-0.0396472722,-0.1404980359,-0.6087247018,-0.061340608,1.6884840846,1,0.7031616504,0.0802777959,1,0.1888652828,-0.219981494,-0.2572658087,-0.672638512,-0.365322232,0.4877930451,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.1987427028,-0.0970384037,0,-0.1306163912,-0.0872244658,0,-0.1286982975,-0.0842283623,0
30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0244345803,-0.2148441626,-0.1390321267,-0.1404980359,-0.6087247018,-0.0632170388,-0.1786105903,0,0,-0.1559822235,1,-0.2044518859,-0.1643263052,0.8838742446,-0.672638512,-1.0109789647,-0.717035873,-0.3321085911,0,2.1658445239,0,0,0,0,-0.3134528488,-0.1723029175,0,-0.3195931345,-0.1725177892,0,-0.324428611,-0.1735167101,0
29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0308713559,1.3775684404,0.9254832944,0.1577340587,3.903515359,1.5749070247,0.5003329278,1,-0.3811612439,0.2223477743,1,0.1888652828,0.0582944499,3.1661543513,4.5870946871,4.8583154829,0.7143420724,1.6210332059,1.5175289994,-0.5154235036,0.0794746134,1.9879567002,1.8214705918,2.1156048205,0.0962262441,0.895084732,-0.2650492466,0.0709588018,0.82591582,0.2223906386,0.0561581097,0.7788923336,-0.2587522448
6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0332571939,-0.206953119,-0.1376809923,-2.5263547934,-0.247745497,-0.0632170388,-0.6878182289,1,-0.3493101244,-0.1457783024,1,-0.2044518859,0,-0.2572658087,-0.672638512,-0.3927969866,-0.541975261,-0.3321085911,-0.3515713081,-0.5154235036,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.2151298665,-0.1586184604,-0.2650492466,-0.2314039876,-0.1574660262,-0.2808881387,-0.2483112669,-0.1607612318,-0.2587522448
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0323354283,-0.2148441626,-0.1401793162,-0.1404980359,-0.6087247018,-0.0632170388,-0.5180823494,1,2.0561418135,-0.1493104289,1,-0.2044518859,-0.1643263052,0.8838742446,-0.1856261788,-0.7551203127,-0.7994173375,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.1723029175,0,-0.3195931345,-0.1675005349,0,-0.324428611,-0.169264884,0
32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0191673483,-0.1548722311,-0.1193387061,0.0583233605,0.1132337079,-0.0350705772,-0.0088747108,1,-0.2939168731,-0.1438160099,1,2.1554511267,0.4478807715,2.0250142979,1.7624231542,0.6941729915,0.4157092637,0.6444623074,-0.2796828347,-0.5154235036,0.0794746134,-0.2125893098,-0.2697063791,-0.0781132405,-0.1659683754,0.0055950241,0.1567217313,-0.1810101894,-0.0220001596,-0.2808881387,-0.2048156416,-0.0417101014,-0.2587522448
29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0326646303,-0.1848581969,-0.1079815296,-0.1404980359,-0.247745497,-0.0594641772,-0.6878182289,1,-0.0612652176,-0.1132042466,1,-0.2044518859,0.1139496387,-0.2572658087,-0.672638512,-0.6177465398,-0.8715011189,-0.3321085911,0,1.6295909184,0,0,0,0,-0.1495812116,-0.1723029175,0,0.0583603522,-0.1675005349,0,0.0561581097,-0.1650130579,0
23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.0283850043,-0.0964785083,-0.0635088148,-0.1404980359,-0.6087247018,-0.061340608,-0.3483464699,1,2.5159057994,-0.0154820791,1,-0.2044518859,0,-0.2572658087,-0.672638512,-0.7036051478,0.1685648702,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.2970656851,-0.165460689,0,-0.2817977859,-0.1675005349,0,-0.2809329858,-0.1607612318,0
30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0293067699,-0.1817017794,-0.114775441,-0.1404980359,-0.247745497,-0.061340608,0.3305970483,1,-0.651203344,-0.0853396928,1,0.1888652828,-0.1643263052,-0.2572658087,-0.5752360454,0.7542740172,0.2818393839,-0.3321085911,0,0,0,0,0,0,0.0962262441,-0.1380917749,0,-0.0046318956,-0.1373970089,0,-0.0525809533,-0.1437539275,0
27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0218009643,-0.1801235707,-0.1221939334,-0.4387301306,-0.6087247018,-0.0594641772,-0.8575541085,1,-0.4365544952,-0.1167363731,1,-0.2044518859,-0.1643263052,-0.2572658087,-0.672638512,0.8470013139,-0.0064957418,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.1517762319,0,-0.306994685,-0.1524487719,0,-0.3026807984,-0.1437539275,0
26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0244345803,-0.1501376049,-0.123736266,-0.5381408289,-0.247745497,-0.0350705772,-0.1786105903,1,-0.2468326095,-0.0284332097,1,0.1888652828,0,-0.2572658087,-0.672638512,-0.4580495287,-0.5934636763,0.1561768582,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.1723029175,0,-0.3195931345,-0.1725177892,0,-0.324428611,-0.169264884,0
18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.0316770243,-0.178545362,-0.1081854744,-1.03519432,-0.6087247018,-0.0632170388,-1.027289988,0,0,-0.0712111867,0,-0.2044518859,0,-0.2572658087,-0.672638512,-0.6280495727,0.992379515,-0.3321085911,-0.3515713081,-0.5154235036,0.0794746134,-0.3006111502,-0.3418159298,-0.2609230789,-0.3134528488,-0.1723029175,-0.2650492466,-0.3195931345,-0.1725177892,-0.2808881387,-0.324428611,-0.1735167101,-0.2587522448
45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0323354283,-0.2164223714,-0.1371201441,1.3506624375,-0.6087247018,-0.0632170388,-0.6878182289,1,-0.5501106604,-0.1536274725,0,-0.2044518859,0,-0.2572658087,-0.672638512,-0.7843122394,-0.541975261,-0.3321085911,0,-0.5154235036,0,0,0,0,-0.3134528488,-0.179145146,0,-0.3195931345,-0.1775350435,0,-0.324428611,-0.1777685362,0
